smiles,HOMO,LUMO,gap
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCCCC)CCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(Cl)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C57)S4)S8)C8=C2C9=CC=C(CC(CCCCCCCC)CCCCCC)S9,5.53,3.71,1.71
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCCCC)CCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(Cl)=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)C7=NSN=C57)S4)S8)C8=C2C9=CC=C(CC(CCCCCCCC)CCCCCC)S9,5.53,3.71,1.68
CC(S1)=CC2=C1C(C3=CC=CC(OCC(CCCC)CC)=C3)=C(C=C(C4=CC=C(C5=C6C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C7C6=O)=O)=C(C8=CC=C(C)S8)S5)S4)S9)C9=C2C%10=CC=CC(OCC(CCCC)CC)=C%10,5.42,3.36,1.9
CC(S1)=CC2=C1C(C3=CC=CC(OCC(CCCC)CC)=C3)=C(C=C(C4=CC=C(C5=C6C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C7C6=O)=O)=C(C8=CC=C(C)[Se]8)S5)[Se]4)S9)C9=C2C%10=CC=CC(OCC(CCCC)CC)=C%10,5.35,3.31,1.77
CC(S1)=CC2=C1C(C3=CC=C(OCC(CC)CCCC)S3)=C(C=C(C4=C5C(C(F)=C(C(C(CC)CCCC)=O)S5)=C(C)S4)S6)C6=C2C7=CC=C(OCC(CCCC)CC)S7,5.31,3.33,1.52
CC(S1)=CC2=C1C(C3=CC=C(SCC(CC)CCCC)S3)=C(C=C(C4=C5C(C(F)=C(C(C(CC)CCCC)=O)S5)=C(C)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7,5.44,3.31,1.56
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6SC(C7=CC8=C(C(C9=CC=C(C)S9)=C(C=C(C)S%10)C%10=C8C%11=CC=C(/C=C/C%12=CC=C(C%13=CC(/C(C(N%14CC(CCCCCCCC)CCCCCCCCCC)=O)=C%15C(N(CC(CCCCCCCCCC)CCCCCCCC)C%16=C\%15C=CC=C%16)=O)=C%14C=C%13)S%12)S%11)S7)=C5)C6=C%17)=C%17C2(C%18=CC=C(CCCCCC)C=C%18)C%19=CC=C(CCCCCC)C=C%19)S1,5.47,3.72,1.75
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6SC(C7=CC8=C(C(C9=CC=C(/C=C/C%10=CC=C(C%11=CC=C(/C(C(N%12CC(CCCCCCCCCC)CCCCCCCC)=O)=C%13C(N(CC(CCCCCCCC)CCCCCCCCCC)C%14=C\%13C=CC=C%14)=O)C%12=C%11)S%10)S9)=C(C=C(C)S%15)C%15=C8C%16=CC=C(/C=C/C%17=CC=C(C%18=CC(/C(C(N%19CC(CCCCCCCC)CCCCCCCCCC)=O)=C%20C(N(CC(CCCCCCCCCC)CCCCCCCC)C%21=C\%20C=CC=C%21)=O)=C%19C=C%18)S%17)S%16)S7)=C5)C6=C%22)=C%22C2(C%23=CC=C(CCCCCC)C=C%23)C%24=CC=C(CCCCCC)C=C%24)S1,5.53,3.8,1.73
CC1=CC2=C(C(OCC(CC)CCCC)=C(C=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=C(C6=NC(SC(C7=CC=C(N(C8=CC=C(C)C=C8)C9=CC=CC=C9)C=C7)=N%10)=C%10S6)C=C5)C=C3)S%11)C%11=C2OCC(CCCC)CC)S1,5.26,2.86,2.4
CC1=CC2=C(C(OCCCCCCCCCCCC)=C(C=C(C3=C(CCCCCCCCCCCC)C=C(C4=CC=C(C5=CC(CCCCCCCCCCCC)=C(C)S5)C6=NN(CCCCCCCCCCCC)N=C64)S3)S7)C7=C2OCCCCCCCCCCCC)S1,5.14,3.69,1.5
CC1=CC2=C(C(OCCCCCCCCCCCC)=C(C=C(C3=C(CCCCCCCCCCCC)C=C(C4=C(N=C(C)C(C)=N5)C5=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)C7=NN(CCCCCCCCCCCC)N=C74)S3)S8)C8=C2OCCCCCCCCCCCC)S1,5.18,3.57,1.9
O=C(OCC(CC)CCCC)C1=C(F)C2=C(C)SC(C3=CC4=C(C(C5=CC=C(SCCCCCCCC)S5)=C(C=C(C6=C(SC(C(OCC(CC)CCCC)=O)=C7F)C7=C(C8=CC9=C(C(C%10=CC=C(SCCCCCCCC)S%10)=C(C=C(C)S%11)C%11=C9C%12=CC=C(SCCCCCCCC)S%12)S8)S6)S%13)C%13=C4C%14=CC=C(SCCCCCCCC)S%14)S3)=C2S1,5.3,3.45,1.55
CC1=CC=C(C2=C3C(C(N2CC(CCCCCC)CCCCCCCC)=O)=C(C4=CC=C(C5=C(OCCO6)C6=C(C)S5)S4)N(CC(CCCCCCCC)CCCCCC)C3=O)S1,5.73,3.66,1.13
CC1=CC=C(C2=C3C(C(N2CC(CCCCCC)CCCCCCCC)=O)=C(C4=CC=C(C5=C(OCCO6)C6=C(C)S5)C=N4)N(CC(CCCCCCCC)CCCCCC)C3=O)N=C1,6.07,3.74,1.59
CC1=CC=C(C2=C3C(C(N2CC(CCCCCC)CCCCCCCC)=O)=C(C4=CC=C(C5=C(OCCO6)C6=C(C)S5)C=C4)N(CC(CCCCCCCC)CCCCCC)C3=O)C=C1,5.89,3.53,1.91
CC1=CC(C(OCC(CCCC)CC)=C(SC(C2=CC=C(C3=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C4=O)=O)C4=C(C=C(C5=CC=C(C)S5)C(C(N6CC(CCCCCCCC)CCCCCCCCCC)=O)=C7C6=O)C7=C3)S2)=C8)C8=C9OCC(CC)CCCC)=C9S1,5.41,3.29,2.0
CC1=CC(C(C2=CC=C(CC(CCCC)CC)S2)=C(SC(C3=CC=C(C4=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C5=O)=O)C5=C(C=C(C6=CC=C(C)S6)C(C(N7CC(CCCCCCCC)CCCCCCCCCC)=O)=C8C7=O)C8=C4)S3)=C9)C9=C%10C%11=CC=C(CC(CC)CCCC)S%11)=C%10S1,5.47,3.46,1.98
O=C(OCC(CCCCCCCCCC)CCCCCCCC)C1=C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)C5=NSN=C53)S2)SC(C6=CC(C(OCC(CCCCCCCC)CCCCCCCCCC)=O)=C(C)S6)=C1,5.6,3.88,1.72
O=C(OCC(CCCCCCCCCC)CCCCCCCC)C1=C(C2=CC=C(C3=C(F)C(F)=C(C4=CC=C(C)S4)C5=NSN=C53)S2)SC(C6=CC(C(OCC(CCCCCCCC)CCCCCCCCCC)=O)=C(C)S6)=C1,5.72,3.95,1.77
CC1=CC=C(C2=CC(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6C=C7C(C(SC(C8=CC=C(C9=C%10C(N=C(C%11=CC(OCCCCCCCC)=CC=C%11)C(C%12=CC=CC(OCCCCCCCC)=C%12)=N%10)=C(C%13=CC=C(C%14=C(N=C(C%15=CC(OCCCCCCCC)=CC=C%15)C(C%16=CC=CC(OCCCCCCCC)=C%16)=N%17)C%17=C(C)C=C%14)S%13)C=C9)S8)=C%18)=C%18C7(C%19=CC=C(CCCCCC)C=C%19)C%20=CC=C(CCCCCC)C=C%20)=C5)=C6S2)S1,5.33,3.29,1.63
CC1=CC=C(C2=CC(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6C=C7C(C(SC(C8=CC=C(C9=C%10C(N=C(C%11=CC(OCCCCCCCC)=CC=C%11)C(C%12=CC=CC(OCCCCCCCC)=C%12)=N%10)=C(C%13=CC(SC(C%14=C(N=C(C%15=CC(OCCCCCCCC)=CC=C%15)C(C%16=CC=CC(OCCCCCCCC)=C%16)=N%17)C%17=C(C)C=C%14)=C%18)=C%18S%13)C=C9)S8)=C%19)=C%19C7(C%20=CC=C(CCCCCC)C=C%20)C%21=CC=C(CCCCCC)C=C%21)=C5)=C6S2)S1,5.29,3.27,1.6
CC1=CC2=C(C(C3=CC=CC(OCC(CC)CCCC)=C3)=C(C=C(C4=C5C(C(F)=C(C(OCC(CCCC)CC)=O)S5)=C(C)S4)S6)C6=C2C7=CC=CC(OCC(CC)CCCC)=C7)S1,5.45,3.34,1.62
CC1=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C2=O)=C3C2=C(C4=CC=C(C5=CC(F)=C(C6=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C7=O)=C8C7=C(C9=CC=C(C%10=CC(N(CC(CC)CCCC)C%11=C%12C=C(F)C(C)=C%11)=C%12C=C%10F)S9)N(CC(CCCCCC)CCCCCCCC)C8=O)S6)C=C5F)S4)N(CC(CCCCCC)CCCCCCCC)C3=O)S1,5.44,3.89,1.55
CC1=CC2=C(C(C3=CC4=C(C=C(CC(CCCCCC)CCCCCCCC)S4)S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=CC=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC%11=C(C=C(CC(CCCCCC)CCCCCCCC)S%11)S%10)S1,5.29,3.58,1.71
CC1=CC2=C(C(C3=CC4=C(C=C(CC(CCCCCC)CCCCCCCC)S4)S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=C(F)C=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC%11=C(C=C(CC(CCCCCC)CCCCCCCC)S%11)S%10)S1,5.39,3.7,1.69
CC1=CC2=C(C(C3=CC4=C(C=C(CC(CCCCCC)CCCCCCCC)S4)S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=C(F)C(F)=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC%11=C(C=C(CC(CCCCCC)CCCCCCCC)S%11)S%10)S1,5.48,3.73,1.75
CC1=CC2=C(C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6C=C7C(C(SC8=C9SC(C%10=CC%11=C(C=C(C)S%11)S%10)=C8)=C9C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)=C6S2)S1,5.35,3.11,2.14
CC1=CC(/C(C2=C3C=C4C(C(SC(C5=C(F)C(F)=C(C)C6=NSN=C65)=C7)=C7/C4=C/C(CCCCCC)CCCCCCCC)=C2)=C/C(CCCCCC)CCCCCCCC)=C3S1,5.23,3.69,1.53
CC1=CC=C(C2=C3C(C(N2CC(CCCC)CC)=O)=C(C4=CC=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C6=C(F)C=C(C7=CC(F)=C(C8=CC(CC(CCCCCCCC)CCCCCC)=C(C)S8)C=C7N=N9)C9=C6)S5)S4)N(CC(CC)CCCC)C3=O)S1,5.35,3.82,1.53
FC1=C(C2=CC(C3=CC=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)S3)=C(C)S2)C4=NSN=C4C(C5=CC(C6=CC=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)S6)=C(C7=CC=C(C8=CC=C(C)S8)S7)S5)=C1F,5.27,3.1,1.63
FC1=C(C2=CC(C3=CC=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)S3)=C(C)S2)C4=NSN=C4C(C5=CC(C6=CC=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)S6)=C(C7=CC(SC(C)=C8)=C8S7)S5)=C1F,5.3,3.13,1.62
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(C6=CC=C(C)S6)C7=C5N=C(C8=CC=C(F)C=C8)C(C9=CC=C(F)C=C9)=N7)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CC)S%11)S1,5.52,3.86,1.66
CC1=CC2=C(C3=CC(N(C)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCCCC)CCCCCC)=C4)=C5C=C3C2(CCCCCC)CCCCCC)C=C1,5.48,3.59,2.01
CC1=CC2=C(C3=CC(N(CC)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCCCC)CCCCCC)=C4)=C5C=C3C2(CCCCCC)CCCCCC)C=C1,5.49,3.56,2.0
CC1=CC2=C(C3=CC(N(CCCCCC)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCCCC)CCCCCC)=C4)=C5C=C3C2(CCCCCC)CCCCCC)C=C1,5.49,3.56,2.01
CC1=CC2=C(C3=CC(N(CC)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCC)CCCC)=C4)=C5C=C3C2(CCCC)CCCC)C=C1,5.48,3.63,2.01
CC1=CC2=C(C3=CC(N(CC)C4=C5C=C6C(C7=CC=C(C8=C(CCCCCC)C=C(C9=CC=C(C%10=CC(CCCCCC)=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCCCC)CCCCCC)=C4)=C5C=C3C2(CCCCCC)CCCCCC)C=C1,5.54,3.61,2.0
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(SC(C(OCC(CCCC)CC)=O)=C6)C6=C(C7=CC=C(C)S7)C8=NN(CC(CC)CCCC)N=C85)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CC)S%10)S1,5.11,3.12,1.65
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(SC(C(CC(CCCC)CC)=O)=C6)C6=C(C7=CC=C(C)S7)C8=NN(CC(CC)CCCC)N=C85)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CC)S%10)S1,5.13,3.14,1.62
CC1=CC(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=C3C=C4C(C(C=C(C(C5=CC=C(OCCCCCCCC)C=C5)(C6=CC=C(OCCCCCCCC)C=C6)C7=C8C=C9C(C(SC(C%10=CC=C(C)C%11=NSN=C%11%10)=C%12)=C%12N9CC(CCCCCCCCCCCC)CCCCCCCCCC)=C7)C8=C%13)=C%13C4(C%14=CC=C(OCCCCCCCC)C=C%14)C%15=CC=C(OCCCCCCCC)C=C%15)=C2)=C3S1,5.3,3.76,1.65
CC1=CC(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=C3C=C4C(C(C=C(C(C5=CC=C(OCCCCCCCC)C=C5)(C6=CC=C(OCCCCCCCC)C=C6)C7=C8C=C9C(C(SC(C%10=CC=C(C%11=CC=C(C%12=CC=C(C)S%12)C%13=NSN=C%13%11)S%10)=C%14)=C%14N9CC(CCCCCCCCCCCC)CCCCCCCCCC)=C7)C8=C%15)=C%15C4(C%16=CC=C(OCCCCCCCC)C=C%16)C%17=CC=C(OCCCCCCCC)C=C%17)=C2)=C3S1,5.26,3.74,1.66
CC1=CC=C(C2=C(OCC(CCCCCCCC)CCCCCC)C=C(C3=CC=C(C4=CC5=C(C=C(C)C6=NSN=C65)C7=NSN=C47)S3)C(OCC(CCCCCCCC)CCCCCC)=C2)S1,5.3,3.79,1.51
CC1=CC=C(C2=C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C3=CC=C(C4=CC5=C(C=C(C)C6=NSN=C65)C7=NSN=C47)S3)C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)=C2)S1,5.38,3.76,1.62
CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCC)CCCCCCCCCC)=O)=C(C4=CC=C(C5=CC=C(/C=C/C6=CC=C(C)S6)S5)O4)N(CC(CCCCCCCCCC)CCCCCCCC)C3=O)O1,5.19,3.63,1.56
CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C(C4=CC=C(C5=CC=C(/C=C/C6=CC=C(C)S6)S5)O4)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O)O1,5.23,3.67,1.56
CC(S1)=CC2=C1C(C=CC=C3)=C3/C2=C(C4=C5C=C(C6=CC7=C(OCCCCCCCCCCCCCCCCCCCC)C8=C(C=C(C)S8)C(OCCCCCCCCCCCCCCCCCCCC)=C7S6)S4)/C9=C5C=CC=C9,5.29,3.83,1.46
CC1=CC(C2=C/3C=CC(F)=C2)=C(S1)C3=C(C4=C5C=C(C6=CC7=C(OCCCCCCCCCCCCCCCCCCCC)C8=C(C=C(C)S8)C(OCCCCCCCCCCCCCCCCCCCC)=C7S6)S4)/C9=C5C=C(F)C=C9,5.42,3.97,1.45
CC1=CC(C(C=CC=C2)=C2/C3=C4C(SC(C5=CC=C(C6=C7C(C(N6CCCCCCCCCCCCCCCCCCCC)=O)=C(C8=CC=C(C)S8)N(CCCCCCCCCCCCCCCCCCCC)C7=O)S5)=C9)=C9C%10=C\4C=CC=C%10)=C3S1,5.2,3.99,1.21
CC1=CC(C2=C/3C=CC(F)=C2)=C(S1)C3=C(C4=C5C=C(C6=CC([Si](CCCCCCCC)(CCCCCCCC)C7=C8SC(C)=C7)C8S6)S4)/C9=C5C=C(F)C=C9,5.09,3.7,1.39
CC1=CC(C(C=CC=C2)=C2/C3=C4C(SC(C5=CC(C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C9C=C%10C(C(SC(C)=C%11)=C%11C%10(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C8)=C9S5)=C%14)=C%14C%15=C\4C=CC=C%15)=C3S1,5.28,3.78,1.5
CC(S1)=CC(C2=C/3C=CC=C2)=C1C3=C4C(SC(C5=CC(C(OCCCCCCCCCCCCCCCCCCCC)=C(SC(C)=C6)C6=C7OCCCCCCCCCCCCCCCCCCCC)=C7S5)=C8)=C8C9=C/4C=CC=C9,5.29,3.81,1.48
CC1=CC=C(C2=CC=C(C3=CC=C(C4=CC(C(C=C(C)S5)=C5C6=NC(C(N(CC(CCCCCCCC)CCCCCCCCCC)C7=O)=O)=C7N=C68)=C8S4)S3)C9=NSN=C92)S1,5.44,3.84,1.5
CC1=C(CCC(C)CCCC(C)C)C=C(C2=C(C3=C4C5=CC=CC4=CC=C3)C5=C(C6=CC(CCC(C)CCCC(C)C)=C(C7=CC8=C(C=C(C)S8)S7)S6)S2(=O)=O)S1,5.4,3.8,1.56
CC1=C(CCC(C)CCCC(C)C)C=C(C2=C(C3=C4C5=CC=CC4=CC=C3)C5=C(C6=CC(CCC(C)CCCC(C)C)=C(C7=CC8=C(C(OCC(CCCC)CC)=C(C=C(C)S9)C9=C8OCC(CC)CCCC)S7)S6)S2(=O)=O)S1,5.5,3.9,1.59
CC1=CC=C(C2=CC=C(C3=CC=C(C4=CC5=C(C(C6=CC=C(CC(CCCC)CC)S6)=C(C=C(C)S7)C7=C5C8=CC=C(CC(CC)CCCC)S8)S4)S3)C9=C2N=C(C%10=CC=C(OCCC(C)CCCC(C)C)C(OCCC(C)CCCC(C)C)=C%10)C(C%11=CC(OCCC(C)CCCC(C)C)=C(OCCC(C)CCCC(C)C)C=C%11)=N9)S1,5.4,3.58,1.82
CC1=CC=C(C2=CC=C(C3=CC=C(C4=CC5=C(C(C6=CC=C(CC(CCCC)CC)S6)=C(C=C(C)S7)C7=C5C8=CC=C(CC(CC)CCCC)S8)S4)S3)C9=C2N=C(C%10=C%11C=C(OCCC(C)CCCC(C)C)C(OCCC(C)CCCC(C)C)=C%10)C(C%12=CC(OCCC(C)CCCC(C)C)=C(OCCC(C)CCCC(C)C)C=C%12%11)=N9)S1,5.4,3.64,1.75
CC1=CC2=C(C(C3=C(F)C(F)=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CCCCCCCC)C5=C(C=C(C6=C(C(N(CC(CCCCCCCC)CCCCCC)C7=O)=O)C7=C(C8=CC9=C(C(CCCCCCCC)=C(C)S9)S8)S6)S5)S4)S%10)C%10=C2C%11=C(F)C(F)=C(CC(CCCC)CC)S%11)S1,5.65,3.49,1.91
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CCCCCCCC)C5=C(C=C(C6=C(C(N(CC(CCCCCCCC)CCCCCC)C7=O)=O)C7=C(C8=CC9=C(C(CCCCCCCC)=C(C)S9)S8)S6)S5)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CC)S%11)S1,5.45,3.58,1.87
CC1=CC2=C(C(C3=C(OC)C(OC)=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CCCCCC)C=C(C5=C(F)C(F)=C(C6=CC(CCCCCC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=C(OC)C(OC)=C(CC(CC)CCCC)S9)S1,5.46,3.55,1.79
CC1=CC2=C(C(C3=C(OC)C(OC)=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CCCCCC)C=C(C5=CC=C(C6=CC(CCCCCC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=C(OC)C(OC)=C(CC(CC)CCCC)S9)S1,5.25,3.54,1.56
CC1=CC2=C(C(C3=C(OC)C(OC)=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C(N(CC(CC)CCCC)C5=O)=C6C5=C(C7=CC=C(C)S7)N(CC(CC)CCCC)C6=O)S4)S8)C8=C2C9=C(OC)C(OC)=C(CC(CC)CCCC)S9)S1,5.2,3.52,1.33
CC1=CC2=C(C(C3=CC(CCCCCCCC)=C(CCCCCCCC)S3)=C(C=C(C4=CC=C(C5=C(CCCCCCCCC)N=C(C6=NC(CCCCCCCCC)=C(C7=CC=C(C)S7)S6)S5)S4)S8)C8=C2C9=CC(CCCCCCCC)=C(CCCCCCCC)S9)S1,4.95,2.82,1.89
CC1=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C2=CC=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C(F)=C5F)S4)S3)C7=NSN=C72)S1,5.63,3.88,1.75
CC1=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C(F)=C5F)S4)S3)C7=NSN=C72)S1,5.84,4.07,1.77
CC1=C(CC(CC)CCCC)C=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CCCC)CC)=C3C4=O)=O)C4=C(C5=CC(CC(CC)CCCC)=C(C6=CC=C(C7=CC=C(C)S7)S6)S5)S2)S1,5.3,3.27,2.03
CC1=C(CC(CC)CCCC)C=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CCCC)CC)=C3C4=O)=O)C4=C(C5=CC(CC(CC)CCCC)=C(C6=CC(F)=C(C7=C(F)C=C(C)S7)S6)S5)S2)S1,5.39,3.61,1.78
CC1=CC=C(C2=CC=C(C3=CC=C(C4=C5C(C(N4CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C(C6=CC=C(C)S6)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O)S3)S2)S1,5.17,3.55,1.32
CC1=CC=C(C2=CC=C(C3=CC=C(C4=C5C(C(N4CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C(C6=CC=C(C)S6)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O)S3)S2)S1,5.22,3.52,1.34
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CCCCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=CC6=C(C(SC(C7=CC(CC(CCCC)CC)=C(C)S7)=C8)=C8C9=NON=C96)S5)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CCCCCC)S%11)S1,5.51,3.56,2.01
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CCCCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=CC6=C(C(SC(C7=CC(CC(CCCC)CC)=C(C)S7)=C8)=C8C9=NSN=C96)S5)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CCCCCC)S%11)S1,5.44,3.54,1.98
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CCCCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=CC6=C(C(SC(C7=CC(CC(CCCC)CC)=C(C)S7)=C8)=C8C9=N[Se]N=C96)S5)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CCCCCC)S%11)S1,5.4,3.55,1.92
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(C#N)C(OCC(CCCC)CC)=C(C5=C(OCC(CC)CCCC)C(C#N)=C(C)S5)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,5.6,3.78,1.82
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(C#N)C(OCCCCCCCCCC)=C(C5=C(OCCCCCCCCCC)C(C#N)=C(C)S5)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,5.54,3.77,1.77
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(C#N)C(OCCCCCCCCCCCC)=C(C5=C(OCCCCCCCCCCCC)C(C#N)=C(C)S5)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,5.56,3.78,1.78
CC1=CC2=C(C(C3=CC(C(CC(CCCC)CC)(CC(CC)CCCC)C4=C5C=CC=C4)=C5C=C3)=C(C=C(C6=CC=C(C7=CC=C(C8=CC=C(C)S8)C9=NSN=C97)S6)S%10)C%10=C2C%11=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C%12=C%13C=CC=C%12)=C%13C=C%11)S1,5.41,3.6,1.71
CC1=CC2=C(C(C3=CC(C(CC(CCCC)CC)(CC(CC)CCCC)C4=C5C=CC=C4)=C5C=C3)=C(C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=NSN=C97)S6)S%10)C%10=C2C%11=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C%12=C%13C=CC=C%12)=C%13C=C%11)S1,5.82,3.7,1.79
CC1=CC(N(C2=CC=C(OCC(CCCCCCCCCCCC)CCCCCCCCCC)C=C2)B(F)F)=C(C(N=CC(C3=CC(OC)=C(C4=C(OC)C=C(C)S4)S3)=C5)=C5N(B(F)F)C6=CC=C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)C=C6)N=C1,5.46,3.48,1.66
CC1=CC2=C(C(C3=CC(OCCCCCC)=CC(OCCCCCC)=C3)=C(C=C(C4=CC=C(C5=C(CCCCCCCCC)N=C(C6=NC(CCCCCCCCC)=C(C7=CC=C(C)S7)S6)S5)S4)S8)C8=C2C9=CC(OCCCCCC)=CC(OCCCCCC)=C9)S1,5.36,3.36,2.0
